package_id,hub_id,hub_nama,kota,kecamatan_tujuan,latitude,longitude,jarak_ke_hub_km
PKT-001045,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3169184,112.756003,4.066
PKT-001046,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Simokerto,-7.2343187,112.7763159,10.793
PKT-001047,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3413035,112.7757543,6.963
PKT-001048,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Jambangan,-7.3200916,112.7210067,0.787
PKT-001049,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Dukuh Pakis,-7.2749561,112.667555,7.121
PKT-001050,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Bubutan,-7.2615749,112.7235973,5.762
PKT-001051,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.3243418,112.7632663,5.002
PKT-001052,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gubeng,-7.2570857,112.7487446,7.035
PKT-001053,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3103318,112.748706,3.256
PKT-001054,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tandes,-7.2557822,112.6714663,8.286
PKT-001055,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sambikerep,-7.2733898,112.6617955,7.738
PKT-001056,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonokromo,-7.3111358,112.7412204,2.426
PKT-001057,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Kenjeran,-7.2199814,112.7744795,12.02
PKT-001058,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonocolo,-7.3077385,112.7567254,4.17
PKT-001059,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Jambangan,-7.3251597,112.7155492,1.392
PKT-001060,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gubeng,-7.2800368,112.7496435,4.979
PKT-001061,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pakal,-7.2224361,112.5893314,17.535
PKT-001062,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Simokerto,-7.2222278,112.7620353,11.16
PKT-001063,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pabean Cantian,-7.220735,112.7362093,10.451
PKT-001064,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tandes,-7.2586402,112.6560042,9.252
PKT-001065,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sawahan,-7.2528729,112.7125502,6.751
PKT-001066,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Lakarsantri,-7.3101826,112.6468783,7.997
PKT-001067,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Genteng,-7.2396265,112.7401189,8.498
PKT-001068,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Mulyorejo,-7.2742601,112.764432,6.597
PKT-001069,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2751746,112.7103043,4.345
PKT-001070,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Rungkut,-7.3218572,112.7817346,6.95
PKT-001071,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonocolo,-7.305948,112.7339679,1.806
PKT-001072,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gayungan,-7.3290905,112.724985,1.872
PKT-001073,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Kenjeran,-7.2306954,112.7880176,11.9
PKT-001074,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Kenjeran,-7.2190909,112.7834883,12.634
PKT-001075,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Bubutan,-7.2567548,112.7338372,6.479
PKT-001076,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.2888027,112.800552,9.361
PKT-001077,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.2932374,112.7634541,5.35
PKT-001078,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Bulak,-7.2313327,112.7867507,11.756
PKT-001079,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wiyung,-7.3070954,112.7053978,1.68
PKT-001080,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.338847,112.773798,6.649
PKT-001081,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Benowo,-7.2387227,112.6498592,11.284
PKT-001082,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Karang Pilang,-7.3097234,112.6981775,2.365
PKT-001083,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Semampir,-7.2063088,112.7442305,12.201
PKT-001084,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2581665,112.7014626,6.431
PKT-001085,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Jambangan,-7.3414694,112.7039856,3.568
PKT-001086,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Mulyorejo,-7.2609886,112.7869979,9.457
PKT-001087,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Jambangan,-7.321753,112.7138251,1.127
PKT-001088,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wiyung,-7.3072188,112.6864941,3.682
PKT-001089,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Lakarsantri,-7.3008955,112.6569473,7.015
PKT-001090,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.324773,112.7719084,5.94
PKT-001091,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.2865032,112.7678099,6.117
PKT-001092,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Karang Pilang,-7.3270243,112.7003958,2.592
PKT-001093,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Genteng,-7.2617574,112.7506389,6.684
PKT-001094,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Dukuh Pakis,-7.2791257,112.6919864,4.844
PKT-001095,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonocolo,-7.3421903,112.7287361,3.385
PKT-001096,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.2392959,112.7407187,8.552
PKT-001097,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Mulyorejo,-7.2537399,112.7897343,10.2
PKT-001098,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.2347651,112.725447,8.749
PKT-001099,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.3335985,112.7682935,5.857
PKT-001100,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2840827,112.7209834,3.245
PKT-001101,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Asemrowo,-7.2468206,112.7096367,7.46
PKT-001102,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sawahan,-7.2705669,112.72142,4.748
PKT-001103,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Jambangan,-7.308703,112.72703,0.987
PKT-001104,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Semampir,-7.2315203,112.7528224,9.807
PKT-001105,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.3081143,112.7701695,5.636
PKT-001106,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gunung Anyar,-7.3301535,112.7607214,4.939
PKT-001107,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tambaksari,-7.2390042,112.7711235,10.037
PKT-001108,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wiyung,-7.3102297,112.6970849,2.475
PKT-001109,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sambikerep,-7.2637606,112.6683544,7.864
PKT-001110,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pakal,-7.2264555,112.6140803,15.094
PKT-001111,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Krembangan,-7.255263,112.7413701,6.888
PKT-001112,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Mulyorejo,-7.2845702,112.7756094,6.977
PKT-001113,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.3058577,112.7302284,1.454
PKT-001114,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pabean Cantian,-7.2075434,112.7229803,11.757
PKT-001115,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Genteng,-7.2573098,112.7589495,7.599
PKT-001116,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2537369,112.6827688,7.746
PKT-001117,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonokromo,-7.3134556,112.7336186,1.577
PKT-001118,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Gubeng,-7.285386,112.7411744,3.922
PKT-001119,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Pakal,-7.2235411,112.6045095,16.119
PKT-001120,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Simokerto,-7.207456,112.7508554,12.263
PKT-001121,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3191482,112.7612416,4.67
PKT-001122,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukolilo,-7.2883388,112.7783126,7.07
PKT-001123,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tegalsari,-7.2912318,112.7185525,2.446
PKT-001124,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wiyung,-7.3196168,112.7050585,1.727
PKT-001125,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3097721,112.7627566,4.805
PKT-001126,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Sukomanunggal,-7.2907823,112.6860032,4.442
PKT-001127,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Wonokromo,-7.3237165,112.7459847,3.164
PKT-001128,H10,J&T Express Surabaya Kidul SUB94,Surabaya,Tenggilis Mejoyo,-7.3251447,112.743071,2.936
PKT-001129,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3953741,112.7313751,0.711
PKT-001130,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.376258,112.7210778,2.867
PKT-001131,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3844322,112.7048795,3.176
PKT-001132,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.387458,112.6674788,6.878
PKT-001133,H11,Pergudangan JNE,Sidoarjo,Tulangan,-7.4932151,112.6410311,14.063
PKT-001134,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5097924,112.6291479,16.306
PKT-001135,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3350563,112.6870519,8.632
PKT-001136,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4523575,112.7119508,5.988
PKT-001137,H11,Pergudangan JNE,Sidoarjo,Tulangan,-7.459346,112.6348771,12.176
PKT-001138,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4232366,112.5556509,19.201
PKT-001139,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.37432,112.7771824,6.15
PKT-001140,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3813771,112.7265033,2.193
PKT-001141,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3592316,112.7616785,5.925
PKT-001142,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4524782,112.7275763,5.723
PKT-001143,H11,Pergudangan JNE,Sidoarjo,Candi,-7.464299,112.7098718,7.325
PKT-001144,H11,Pergudangan JNE,Sidoarjo,Tanggulangin,-7.5035885,112.6893406,12.189
PKT-001145,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.3879784,112.6610966,7.555
PKT-001146,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.4918809,112.6300886,14.813
PKT-001147,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3438649,112.6983939,7.161
PKT-001148,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4013085,112.5591557,18.655
PKT-001149,H11,Pergudangan JNE,Sidoarjo,Krian,-7.3983787,112.579768,16.385
PKT-001150,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4485401,112.5199869,23.573
PKT-001151,H11,Pergudangan JNE,Sidoarjo,Krian,-7.4062638,112.6090755,13.163
PKT-001152,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3714643,112.7835533,6.919
PKT-001153,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4116371,112.5514615,19.539
PKT-001154,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4486519,112.537899,21.656
PKT-001155,H11,Pergudangan JNE,Sidoarjo,Wonoayu,-7.4502431,112.6571881,9.566
PKT-001156,H11,Pergudangan JNE,Sidoarjo,Prambon,-7.4458674,112.5527634,19.991
PKT-001157,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3680558,112.7643784,5.407
PKT-001158,H11,Pergudangan JNE,Sidoarjo,Krian,-7.3924494,112.5740949,17.034
PKT-001159,H11,Pergudangan JNE,Sidoarjo,Krian,-7.404428,112.5993915,14.223
PKT-001160,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.3921349,112.514702,23.578
PKT-001161,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4184813,112.5388535,20.983
PKT-001162,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5099834,112.6217549,16.879
PKT-001163,H11,Pergudangan JNE,Sidoarjo,Prambon,-7.4675358,112.5530169,20.697
PKT-001164,H11,Pergudangan JNE,Sidoarjo,Prambon,-7.4558543,112.5760328,17.866
PKT-001165,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.4020075,112.6759861,5.773
PKT-001166,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3813846,112.7440306,2.786
PKT-001167,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3601423,112.6803639,6.974
PKT-001168,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.4086237,112.6679278,6.714
PKT-001169,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3734182,112.7691068,5.444
PKT-001170,H11,Pergudangan JNE,Sidoarjo,Candi,-7.472229,112.710481,8.16
PKT-001171,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4451242,112.7084318,5.373
PKT-001172,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3663994,112.7768929,6.595
PKT-001173,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5231173,112.6805777,14.562
PKT-001174,H11,Pergudangan JNE,Sidoarjo,Taman,-7.368349,112.6660323,7.771
PKT-001175,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4130459,112.5500794,19.701
PKT-001176,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3602056,112.6655675,8.276
PKT-001177,H11,Pergudangan JNE,Sidoarjo,Krian,-7.4132197,112.6029075,13.897
PKT-001178,H11,Pergudangan JNE,Sidoarjo,Wonoayu,-7.4547302,112.6412663,11.306
PKT-001179,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.4166685,112.6728354,6.362
PKT-001180,H11,Pergudangan JNE,Sidoarjo,Wonoayu,-7.4439123,112.6563339,9.262
PKT-001181,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5490744,112.7123416,16.557
PKT-001182,H11,Pergudangan JNE,Sidoarjo,Wonoayu,-7.4455341,112.6440233,10.532
PKT-001183,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4556897,112.7085472,6.459
PKT-001184,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5406017,112.6830565,16.304
PKT-001185,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4617583,112.7267186,6.757
PKT-001186,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4512135,112.5058234,25.161
PKT-001187,H11,Pergudangan JNE,Sidoarjo,Candi,-7.4749542,112.7037096,8.658
PKT-001188,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3819476,112.7194194,2.337
PKT-001189,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3919891,112.7761041,5.362
PKT-001190,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5429104,112.7372295,15.808
PKT-001191,H11,Pergudangan JNE,Sidoarjo,Tanggulangin,-7.4777914,112.7071922,8.85
PKT-001192,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4445568,112.5348823,21.873
PKT-001193,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5063053,112.60927,17.59
PKT-001194,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5103255,112.6264199,16.553
PKT-001195,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4619776,112.5362241,22.24
PKT-001196,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5148584,112.6194761,17.444
PKT-001197,H11,Pergudangan JNE,Sidoarjo,Candi,-7.4587836,112.7114882,6.687
PKT-001198,H11,Pergudangan JNE,Sidoarjo,Tanggulangin,-7.5274078,112.7266151,14.055
PKT-001199,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3444533,112.6815146,8.137
PKT-001200,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.3705574,112.6662135,7.642
PKT-001201,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3438877,112.783943,8.829
PKT-001202,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5366746,112.7169878,15.136
PKT-001203,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3637958,112.7721234,6.36
PKT-001204,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3608675,112.7827616,7.48
PKT-001205,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3594878,112.7595995,5.763
PKT-001206,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3590515,112.7613806,5.921
PKT-001207,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.561872,112.7524171,18.082
PKT-001208,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.3940559,112.6668117,6.828
PKT-001209,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3506282,112.682094,7.576
PKT-001210,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5474057,112.7336512,16.288
PKT-001211,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3448534,112.7772921,8.255
PKT-001212,H11,Pergudangan JNE,Sidoarjo,Buduran,-7.4369863,112.7349853,4.066
PKT-001213,H11,Pergudangan JNE,Sidoarjo,Wonoayu,-7.4573857,112.6404395,11.542
PKT-001214,H11,Pergudangan JNE,Sidoarjo,Buduran,-7.4340876,112.7084999,4.279
PKT-001215,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.4067786,112.5395806,20.823
PKT-001216,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4698225,112.526642,23.518
PKT-001217,H11,Pergudangan JNE,Sidoarjo,Tulangan,-7.4836585,112.6392341,13.452
PKT-001218,H11,Pergudangan JNE,Sidoarjo,Balongbendo,-7.417767,112.5542879,19.282
PKT-001219,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3523079,112.7834025,8.137
PKT-001220,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5698698,112.7435497,18.85
PKT-001221,H11,Pergudangan JNE,Sidoarjo,Waru,-7.3514508,112.7616856,6.626
PKT-001222,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3866981,112.7144683,2.207
PKT-001223,H11,Pergudangan JNE,Sidoarjo,Krian,-7.3991271,112.5655083,17.956
PKT-001224,H11,Pergudangan JNE,Sidoarjo,Krian,-7.4105342,112.5968079,14.542
PKT-001225,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.4954558,112.6260475,15.41
PKT-001226,H11,Pergudangan JNE,Sidoarjo,Krian,-7.4080657,112.5749135,16.935
PKT-001227,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5227609,112.6934424,14.073
PKT-001228,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.3807887,112.7128998,2.82
PKT-001229,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5286536,112.7248467,14.198
PKT-001230,H11,Pergudangan JNE,Sidoarjo,Candi,-7.4682623,112.6969957,8.237
PKT-001231,H11,Pergudangan JNE,Sidoarjo,Prambon,-7.4537229,112.5605125,19.41
PKT-001232,H11,Pergudangan JNE,Sidoarjo,Sedati,-7.3720709,112.7674932,5.386
PKT-001233,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.4926469,112.6062903,16.878
PKT-001234,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.3908302,112.6642139,7.161
PKT-001235,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.373354,112.7391129,3.298
PKT-001236,H11,Pergudangan JNE,Sidoarjo,Buduran,-7.4187484,112.7234813,2.043
PKT-001237,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.5205379,112.64466,16.178
PKT-001238,H11,Pergudangan JNE,Sidoarjo,Prambon,-7.4420135,112.5671621,18.347
PKT-001239,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4461454,112.7263117,5.023
PKT-001240,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4606392,112.5280269,23.06
PKT-001241,H11,Pergudangan JNE,Sidoarjo,Tulangan,-7.4760669,112.6306511,13.625
PKT-001242,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.4950492,112.6345228,14.708
PKT-001243,H11,Pergudangan JNE,Sidoarjo,Buduran,-7.4026907,112.7204663,0.887
PKT-001244,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.4032027,112.7358851,0.868
PKT-001245,H11,Pergudangan JNE,Sidoarjo,Tarik,-7.4542665,112.5269632,22.979
PKT-001246,H11,Pergudangan JNE,Sidoarjo,Sukodono,-7.4119122,112.6587722,7.765
PKT-001247,H11,Pergudangan JNE,Sidoarjo,Jabon,-7.5614783,112.7326914,17.849
PKT-001248,H11,Pergudangan JNE,Sidoarjo,Tanggulangin,-7.5064101,112.7107449,11.879
PKT-001249,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4274852,112.717277,3.186
PKT-001250,H11,Pergudangan JNE,Sidoarjo,Waru,-7.34862,112.7521211,6.389
PKT-001251,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5229689,112.6907121,14.181
PKT-001252,H11,Pergudangan JNE,Sidoarjo,Sidoarjo,-7.4687505,112.7132843,7.712
PKT-001253,H11,Pergudangan JNE,Sidoarjo,Gedangan,-7.4068848,112.7357268,1.044
PKT-001254,H11,Pergudangan JNE,Sidoarjo,Tulangan,-7.4912483,112.661445,12.452
PKT-001255,H11,Pergudangan JNE,Sidoarjo,Taman,-7.345883,112.6988059,6.942
PKT-001256,H11,Pergudangan JNE,Sidoarjo,Buduran,-7.3978672,112.7251002,0.5
PKT-001257,H11,Pergudangan JNE,Sidoarjo,Waru,-7.336989,112.7487516,7.467
PKT-001258,H11,Pergudangan JNE,Sidoarjo,Krembung,-7.4966105,112.6288768,15.272
PKT-001259,H11,Pergudangan JNE,Sidoarjo,Porong,-7.5448388,112.7014487,16.265
PKT-001260,H11,Pergudangan JNE,Sidoarjo,Waru,-7.347438,112.7841256,8.564
PKT-001261,H11,Pergudangan JNE,Sidoarjo,Taman,-7.3569734,112.676734,7.507
PKT-001262,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.9056381,112.5613387,30.617
PKT-001263,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1239587,112.6238185,5.654
PKT-001264,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2588661,112.4503272,20.959
PKT-001265,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.258992,112.4245018,23.548
PKT-001266,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3126084,112.5102205,19.562
PKT-001267,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.9067534,112.5506487,30.77
PKT-001268,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.252906,112.4803517,17.722
PKT-001269,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1491862,112.6084112,3.126
PKT-001270,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.3981233,112.519092,27.238
PKT-001271,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.9024386,112.5671177,30.837
PKT-001272,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1542742,112.6521404,4.181
PKT-001273,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3350443,112.5164971,21.191
PKT-001274,H12,Gudang JNE Gresik,Gresik,Cerme,-7.221611,112.5700765,7.612
PKT-001275,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.327384,112.6201512,16.979
PKT-001276,H12,Gudang JNE Gresik,Gresik,Sidayu,-6.9783152,112.5741798,22.422
PKT-001277,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9697533,112.5142289,25.619
PKT-001278,H12,Gudang JNE Gresik,Gresik,Dukun,-7.0060589,112.503872,22.731
PKT-001279,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1246047,112.6220799,5.573
PKT-001280,H12,Gudang JNE Gresik,Gresik,Cerme,-7.226559,112.5553194,9.202
PKT-001281,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3347355,112.6373573,17.895
PKT-001282,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2738648,112.4969837,17.513
PKT-001283,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.377657,112.5206463,25.104
PKT-001284,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.1689515,112.5534498,7.405
PKT-001285,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3221573,112.648045,16.68
PKT-001286,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1455866,112.6141511,3.307
PKT-001287,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1696969,112.681953,6.822
PKT-001288,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3302092,112.5216997,20.43
PKT-001289,H12,Gudang JNE Gresik,Gresik,Sidayu,-7.01044,112.5493777,19.871
PKT-001290,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3160703,112.5074916,20.051
PKT-001291,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1405553,112.5876802,5.232
PKT-001292,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9813981,112.514084,24.482
PKT-001293,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3344549,112.4953965,22.483
PKT-001294,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3189436,112.635608,16.128
PKT-001295,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.1843916,112.5597957,6.764
PKT-001296,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1389325,112.5951592,4.85
PKT-001297,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.4201086,112.5160382,29.614
PKT-001298,H12,Gudang JNE Gresik,Gresik,Sidayu,-7.0022734,112.541966,21.032
PKT-001299,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3154053,112.5112744,19.736
PKT-001300,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2711396,112.4426509,22.342
PKT-001301,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3320215,112.63892,17.614
PKT-001302,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1919553,112.6389966,2.816
PKT-001303,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3268942,112.5138067,20.603
PKT-001304,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2656552,112.4919306,17.404
PKT-001305,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2701964,112.5111245,16.059
PKT-001306,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1659601,112.6368969,2.07
PKT-001307,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1861039,112.6505472,3.568
